city,cut,color,clarity,carat,depth,table,x,y,z,price
1,3,4,5,1.04,59.6,58.0,6.63,6.55,3.93,5344
7,4,1,3,1.51,63.1,61.0,7.25,7.3,4.59,9343
1,2,4,1,0.28,62.0,56.0,4.2,4.23,2.61,586
5,3,3,3,0.71,62.3,55.0,5.72,5.68,3.55,1977
3,2,3,5,1.14,62.0,55.0,6.68,6.77,4.17,7371
4,2,3,1,0.4,62.0,56.0,4.73,4.76,2.94,1229
12,2,0,5,0.33,60.7,57.0,4.5,4.46,2.72,1002
1,4,1,2,1.5,61.9,59.0,7.26,7.32,4.51,11717
10,2,5,1,0.42,61.7,55.0,4.83,4.86,2.99,961
1,3,6,4,1.8,58.2,61.0,8.07,7.95,4.66,11329
6,1,2,3,0.44,56.6,63.0,5.11,5.06,2.88,974
1,3,3,7,1.01,61.9,58.0,6.48,6.38,3.98,6371
3,3,1,2,0.9,60.8,59.0,6.19,6.24,3.78,4463
12,3,2,6,0.41,61.8,59.0,4.74,4.77,2.94,1295
10,4,2,4,0.56,61.2,58.0,5.32,5.33,3.26,1929
3,2,2,2,0.4,59.8,57.0,4.82,4.85,2.89,916
0,4,4,5,1.01,62.2,56.0,6.35,6.44,3.98,4821
9,3,1,4,0.73,62.6,60.0,5.75,5.68,3.58,2826
10,3,1,3,1.02,59.6,59.0,6.59,6.54,3.91,4478
3,2,3,5,0.6,62.1,57.0,5.36,5.43,3.35,1625
4,3,1,2,1.01,62.9,58.0,6.41,6.35,4.01,5599
7,3,2,2,0.32,59.3,58.0,4.5,4.47,2.66,684
7,2,3,3,0.62,60.6,57.0,5.53,5.56,3.36,1395
1,4,3,2,0.7,62.1,58.0,5.66,5.7,3.53,2106
7,2,3,4,1.12,61.0,56.0,6.76,6.72,4.11,7632
10,4,1,2,0.5,62.6,56.0,5.06,5.07,3.17,1222
12,2,3,0,1.12,60.3,57.0,6.73,6.8,4.08,3874
11,4,0,3,1.01,59.1,63.0,6.54,6.59,3.88,3605
11,1,4,5,0.7,56.7,63.0,5.87,5.92,3.34,2187
2,1,3,7,0.3,63.8,57.0,4.26,4.24,2.71,878
5,1,2,5,0.5,63.3,60.0,4.99,5.03,3.17,1395
7,2,3,6,0.29,62.4,56.0,4.22,4.24,2.64,673
1,0,0,2,1.01,64.7,57.0,6.33,6.25,4.07,5430
3,4,2,6,0.26,62.0,55.0,4.08,4.13,2.54,657
9,0,3,5,0.4,64.6,55.0,4.62,4.64,2.99,722
3,2,3,1,0.32,60.9,57.0,4.41,4.46,2.7,918
11,2,3,4,1.32,62.6,56.0,7.05,7.0,4.4,9979
3,2,3,2,0.7,62.7,57.0,5.69,5.64,3.55,2352
12,3,3,4,0.5,62.5,60.0,5.13,5.08,3.19,1583
5,3,4,4,1.71,58.1,62.0,8.02,7.84,4.61,11161
4,4,4,3,0.9,62.8,57.0,6.15,6.2,3.88,3160
2,4,2,0,0.9,61.9,59.0,6.16,6.18,3.82,2199
8,2,3,3,0.81,61.7,57.0,5.98,6.01,3.7,2459
8,2,3,3,0.31,61.4,55.0,4.39,4.37,2.69,558
1,3,4,5,1.01,61.6,59.0,6.45,6.47,3.98,5166
1,4,1,3,0.58,63.5,60.0,5.24,5.28,3.34,1265
1,2,3,5,0.71,61.7,57.0,5.75,5.72,3.54,2511
1,4,2,2,1.04,62.9,54.0,6.46,6.49,4.07,5525
4,2,2,6,0.7,62.7,54.0,5.66,5.7,3.56,4021
0,2,4,4,0.28,62.1,55.0,4.17,4.21,2.6,476
7,4,3,7,0.56,61.6,56.0,5.29,5.31,3.27,2010
3,2,3,5,0.38,61.5,57.0,4.66,4.68,2.87,840
3,2,3,4,0.71,62.9,58.0,5.66,5.69,3.57,2820
0,2,2,1,0.36,61.4,55.9,4.58,4.62,2.82,1138
4,2,3,5,0.7,61.6,57.0,5.7,5.73,3.53,3253
7,1,3,5,1.14,63.2,58.0,6.63,6.67,4.2,6681
10,2,0,2,0.44,61.6,56.0,4.9,4.93,3.03,838
0,1,1,3,0.34,63.1,56.0,4.46,4.51,2.83,445
5,2,4,2,1.13,61.5,56.0,6.69,6.71,4.12,6075
11,1,2,4,0.36,63.6,60.0,4.52,4.47,2.86,945
1,4,5,3,1.02,63.4,57.0,6.37,6.4,4.05,3769
3,2,2,7,0.4,61.8,55.0,4.71,4.74,2.92,1351
5,4,1,5,0.71,62.9,57.0,5.68,5.7,3.58,2964
1,2,2,7,0.7,61.0,57.0,5.73,5.75,3.5,3478
8,2,4,4,0.3,62.1,57.0,4.27,4.3,2.66,507
10,0,4,2,1.11,65.7,61.0,6.42,6.39,4.21,5178
3,4,3,4,1.53,62.8,56.0,7.31,7.37,4.61,12654
3,3,3,7,0.3,60.8,58.0,4.34,4.38,2.65,684
3,2,4,3,2.15,60.3,59.0,8.34,8.41,5.05,16146
3,3,5,4,0.31,63.0,58.0,4.32,4.29,2.71,628
11,2,3,1,0.42,62.4,57.0,4.79,4.82,3.0,1394
1,1,0,2,0.8,63.7,57.0,5.88,5.8,3.72,2738
10,2,3,4,0.57,59.3,57.0,5.42,5.45,3.23,1942
0,2,1,5,0.78,61.4,56.0,5.91,5.95,3.64,3582
4,2,3,3,1.54,61.7,56.0,7.41,7.44,4.58,9359
4,1,5,5,2.01,63.6,57.0,7.87,7.95,5.03,16003
3,3,2,3,1.02,62.5,58.0,6.4,6.47,4.02,3686
1,3,2,5,1.52,60.5,58.0,7.49,7.53,4.54,13389
6,3,4,5,0.7,60.7,59.0,5.68,5.66,3.44,2415
2,2,3,3,0.42,60.9,56.0,4.87,4.89,2.97,971
9,2,5,2,1.06,62.6,56.0,6.46,6.54,4.07,4646
10,4,2,2,0.58,63.1,57.0,5.28,5.31,3.34,1401
8,3,4,5,0.9,62.0,57.0,6.16,6.1,3.8,4082
1,1,2,2,0.43,60.7,61.0,4.86,4.89,2.96,706
10,2,0,2,1.03,61.3,56.0,6.48,6.54,3.99,6610
4,2,4,5,0.31,62.1,55.0,4.34,4.36,2.7,513
7,2,0,2,0.9,62.5,57.0,6.12,6.2,3.85,4579
8,4,0,3,1.19,61.1,58.0,6.84,6.88,4.19,6157
12,4,0,5,0.57,60.4,57.0,5.35,5.38,3.24,1651
10,2,6,2,0.52,62.0,54.0,5.15,5.18,3.2,930
11,2,0,7,0.31,61.1,56.0,4.38,4.39,2.68,1034
8,2,2,2,0.77,61.3,56.0,5.91,5.94,3.63,2717
6,4,5,5,0.71,63.4,56.0,5.65,5.61,3.57,1840
5,0,2,3,0.7,64.8,57.0,5.65,5.59,3.64,1792
4,3,0,3,1.34,61.5,58.0,7.07,7.04,4.34,7438
10,2,2,2,1.05,61.8,57.0,6.51,6.54,4.03,4729
10,2,5,4,1.04,61.8,56.0,6.49,6.51,4.02,5229
9,2,3,6,1.37,62.6,55.0,7.07,7.12,4.44,12342
3,1,5,2,1.2,63.1,58.0,6.66,6.72,4.22,4752
0,4,0,5,0.53,63.2,56.0,5.1,5.15,3.24,1601
4,0,1,7,0.35,66.2,58.0,4.41,4.35,2.9,738
11,3,1,1,1.05,59.0,58.0,6.7,6.66,3.94,11946
3,2,3,4,0.32,61.6,56.0,4.38,4.42,2.71,645
7,2,1,4,0.32,61.6,55.0,4.43,4.46,2.74,898
8,2,6,3,0.7,60.9,57.0,5.72,5.76,3.49,1832
10,3,0,7,1.02,61.4,58.0,6.43,6.46,3.96,10580
4,4,6,5,0.93,63.3,61.0,6.19,6.14,3.9,3208
9,3,1,2,0.55,61.2,59.0,5.25,5.28,3.22,1551
6,2,3,2,0.51,63.2,58.0,5.05,5.08,3.2,1284
1,4,4,5,0.51,63.5,60.0,5.04,5.01,3.19,1268
10,4,2,7,0.24,60.6,59.0,4.04,4.06,2.45,608
3,1,4,3,0.79,59.2,58.0,6.05,6.07,3.59,2346
12,3,5,5,0.55,61.7,55.0,5.35,5.29,3.28,1314
2,4,1,3,0.71,63.1,56.0,5.67,5.71,3.58,2368
11,3,4,2,0.41,62.0,59.0,4.8,4.78,2.97,876
10,2,3,4,1.76,62.8,55.0,7.74,7.7,4.85,18178
1,4,3,2,0.52,59.4,60.0,5.23,5.28,3.12,1267
10,2,2,4,0.3,62.3,54.0,4.31,4.33,2.69,615
10,4,3,7,0.52,59.9,56.0,5.22,5.27,3.14,1833
1,2,1,1,0.3,62.2,55.0,4.32,4.36,2.7,957
4,4,0,2,0.7,62.3,59.0,5.67,5.7,3.54,2827
10,3,3,5,0.41,61.4,59.0,4.75,4.79,2.93,827
10,2,2,5,0.32,61.3,56.0,4.41,4.43,2.71,645
11,4,3,2,1.01,62.4,58.0,6.39,6.44,4.0,4653
0,2,2,5,0.35,62.4,55.0,4.51,4.53,2.82,706
10,1,3,4,0.3,63.3,56.0,4.28,4.31,2.72,565
2,2,2,3,0.5,62.0,55.0,5.12,5.09,3.16,1305
6,2,1,3,2.01,62.2,57.0,8.09,8.04,5.02,17849
3,1,3,6,0.51,63.9,57.0,5.06,5.08,3.24,1925
4,4,4,2,1.5,58.8,63.0,7.42,7.38,4.35,9573
11,1,6,5,0.5,57.7,60.0,5.28,5.26,3.04,963
3,3,5,3,0.39,61.0,58.0,4.75,4.7,2.88,684
5,2,2,4,0.56,61.7,56.0,5.32,5.28,3.27,2016
12,4,2,5,0.26,62.5,55.0,4.05,4.08,2.54,381
10,3,2,3,1.33,60.4,60.0,7.17,7.11,4.31,4737
1,2,6,4,0.41,62.2,55.0,4.76,4.79,2.97,604
10,3,1,3,1.22,60.5,60.0,6.93,6.89,4.18,4974
11,4,2,6,0.26,60.8,58.0,4.11,4.18,2.52,679
5,2,3,5,1.02,62.6,57.0,6.43,6.41,4.02,5922
6,4,3,3,1.08,62.9,59.0,6.53,6.57,4.12,4544
3,4,1,2,0.31,61.2,58.0,4.34,4.38,2.67,507
3,2,5,5,1.04,62.9,56.0,6.5,6.41,4.06,4013
2,2,3,5,0.72,61.5,55.0,5.76,5.79,3.55,2952
7,2,5,2,1.11,61.4,60.0,6.61,6.65,4.07,4849
8,2,5,4,0.38,61.5,55.1,4.66,4.7,2.88,703
7,3,3,3,0.7,61.9,58.0,5.64,5.6,3.48,2268
9,2,1,3,0.58,62.4,58.0,5.32,5.35,3.33,1359
6,2,5,3,1.02,60.7,57.0,6.54,6.57,3.98,3786
3,3,3,6,0.3,62.4,57.0,4.29,4.27,2.67,1013
7,2,3,6,0.42,61.4,56.0,4.83,4.81,2.96,1235
5,2,1,5,0.32,62.1,54.0,4.42,4.4,2.74,900
10,3,5,3,1.47,61.6,59.0,7.29,7.32,4.5,6403
12,2,4,3,1.02,61.8,55.0,6.51,6.47,4.01,4284
8,3,6,5,2.08,60.3,59.0,8.29,8.23,4.98,14933
6,4,5,2,1.27,63.0,60.0,6.86,6.8,4.3,6654
1,2,5,5,1.15,61.7,59.0,6.68,6.73,4.14,5038
9,1,4,7,0.3,63.7,55.0,4.24,4.27,2.71,605
2,4,2,3,0.62,63.1,52.0,5.39,5.53,3.45,1348
0,3,2,7,0.23,61.3,59.0,3.99,3.94,2.43,571
6,4,4,1,0.41,62.9,54.0,4.71,4.74,2.97,1187
10,1,0,6,0.3,64.3,57.0,4.27,4.32,2.76,848
11,2,2,7,0.51,61.7,56.0,5.14,5.16,3.18,2098
10,2,4,4,1.21,60.7,57.0,6.86,6.89,4.17,6834
7,4,6,3,1.34,62.7,56.0,7.05,7.08,4.43,5335
9,4,1,4,0.76,62.1,58.0,5.84,5.89,3.64,3415
10,2,6,4,0.23,62.8,56.0,3.93,3.9,2.46,340
0,2,4,3,1.06,60.6,55.0,6.62,6.65,4.02,4622
7,4,4,4,0.4,61.3,59.0,4.79,4.74,2.92,818
11,3,2,2,0.36,61.1,59.0,4.62,4.58,2.81,770
10,4,3,5,1.05,61.7,55.0,6.5,6.56,4.03,5917
0,4,2,2,0.53,62.5,57.0,5.19,5.24,3.26,1322
3,1,6,1,1.21,62.1,60.0,6.81,6.87,4.25,6299
3,2,4,6,0.51,62.2,56.0,5.12,5.14,3.19,1766
10,4,2,6,0.31,60.7,58.0,4.36,4.4,2.66,767
3,2,3,5,0.59,61.9,57.0,5.41,5.38,3.34,2336
11,4,2,4,0.41,58.6,61.0,4.83,4.87,2.84,1007
0,4,0,1,0.48,60.6,55.0,5.08,5.12,3.09,2677
10,2,4,2,0.77,61.7,56.0,5.9,5.85,3.62,2612
0,2,5,4,0.41,61.9,55.0,4.78,4.82,2.97,685
7,2,0,7,1.06,61.8,56.0,6.49,6.53,4.03,13588
8,2,3,5,1.74,61.7,56.0,7.72,7.68,4.75,16316
0,4,0,2,0.3,60.6,60.0,4.3,4.32,2.61,552
5,4,2,3,0.38,61.0,61.0,4.61,4.67,2.83,600
12,3,5,2,1.8,61.9,60.0,7.78,7.74,4.8,11948
8,1,6,1,0.59,63.7,59.0,5.3,5.28,3.37,2053
10,4,2,4,1.26,62.5,58.0,6.83,6.94,4.3,10284
9,3,5,5,1.5,61.4,58.0,7.28,7.24,4.46,11655
10,2,1,2,0.52,60.7,55.0,5.23,5.22,3.18,1656
8,2,3,7,0.59,62.6,57.0,5.33,5.37,3.35,2125
8,1,4,2,1.01,63.7,56.0,6.34,6.33,4.08,4610
10,4,1,2,1.24,61.7,59.0,6.85,6.89,4.24,8073
1,2,1,6,0.3,61.5,58.0,4.28,4.31,2.64,838
2,1,2,3,1.01,63.9,54.0,6.33,6.44,4.08,4416
7,3,0,2,0.7,62.6,58.0,5.67,5.6,3.53,2550
7,3,5,3,1.1,62.6,59.0,6.57,6.53,4.1,4269
5,3,5,4,0.9,62.2,58.0,6.18,6.13,3.83,3580
9,4,1,6,0.37,60.9,56.0,4.65,4.67,2.84,1055
3,2,3,4,0.33,62.4,56.0,4.45,4.43,2.77,854
10,4,5,2,0.3,63.0,57.0,4.28,4.32,2.71,405
10,2,0,2,0.35,62.3,55.0,4.51,4.54,2.82,644
4,4,2,4,0.58,61.5,60.0,5.32,5.38,3.29,2001
8,2,5,5,1.58,61.4,55.0,7.49,7.55,4.62,10197
3,3,2,2,0.42,60.6,58.0,4.89,4.81,2.94,966
6,3,3,4,1.01,59.5,60.0,6.49,6.48,3.86,4853
2,2,0,3,0.75,62.2,55.0,5.83,5.87,3.64,2757
7,3,1,3,0.35,61.5,59.0,4.56,4.52,2.79,630
3,0,1,3,1.0,63.0,58.0,6.35,6.26,3.97,4516
6,4,5,5,1.13,60.7,58.0,6.72,6.75,4.09,5531
11,3,2,2,1.14,61.1,59.0,6.75,6.7,4.11,6033
8,2,3,6,1.52,61.4,57.0,7.38,7.4,4.54,16343
5,2,0,5,0.42,62.4,55.0,4.82,4.8,3.0,1103
10,4,0,5,0.4,64.4,52.0,4.63,4.68,3.0,915
10,0,2,0,2.11,67.6,57.0,7.88,7.83,5.31,7019
10,3,1,5,1.51,62.2,59.0,7.36,7.31,4.56,14300
10,3,3,5,1.71,59.3,60.0,7.86,7.81,4.65,15671
5,1,3,5,0.39,63.7,53.0,4.67,4.62,2.96,942
6,2,3,7,0.57,61.9,56.0,5.29,5.3,3.28,2039
3,2,2,2,1.31,62.4,56.0,6.98,6.9,4.33,6470
1,2,0,5,0.52,62.3,54.0,5.14,5.19,3.22,1822
10,4,4,3,1.22,62.9,59.0,6.66,6.76,4.22,5233
1,4,4,3,0.7,60.7,57.0,5.72,5.75,3.48,2058
11,4,3,4,1.25,62.7,56.0,6.81,6.93,4.31,8580
3,2,3,5,1.17,62.0,57.0,6.74,6.78,4.19,7423
9,2,2,4,0.41,61.9,57.0,4.77,4.73,2.94,1076
8,3,4,3,0.51,60.0,62.0,5.18,5.15,3.1,964
6,2,1,6,0.3,62.2,57.0,4.28,4.31,2.67,862
1,3,6,4,2.27,62.4,58.0,8.36,8.41,5.23,16994
9,3,2,5,0.34,62.6,58.0,4.49,4.46,2.8,880
3,2,1,6,0.56,62.1,56.0,5.28,5.29,3.28,2750
0,2,2,2,1.07,61.9,56.0,6.55,6.61,4.07,5264
7,2,2,6,0.38,62.3,54.1,4.63,4.66,2.9,1101
4,2,3,7,0.32,61.8,55.0,4.41,4.43,2.73,730
10,2,1,6,0.46,62.6,57.0,4.89,4.98,3.09,1586
2,1,0,2,0.35,63.3,57.0,4.51,4.53,2.86,644
5,4,3,2,0.57,61.9,59.0,5.28,5.31,3.28,1340
3,4,4,2,1.02,61.2,57.0,6.47,6.53,3.98,4875
9,4,4,7,0.77,61.1,56.0,5.89,5.92,3.61,3208
1,2,1,5,0.72,62.1,57.0,5.73,5.76,3.57,3235
12,4,2,4,0.54,60.0,59.0,5.26,5.32,3.17,1653
8,3,1,2,1.21,63.0,57.0,6.75,6.7,4.24,6261
6,2,4,4,0.41,61.0,54.0,4.84,4.8,2.94,1024
9,4,3,2,1.16,60.7,59.0,6.74,6.87,4.13,5678
3,2,3,1,0.53,60.6,56.0,5.27,5.33,3.21,2293
3,1,3,2,1.01,63.6,58.0,6.29,6.35,4.02,4195
4,1,4,3,1.01,63.0,61.0,6.32,6.29,3.97,4865
12,1,0,2,0.5,63.5,57.0,5.05,5.09,3.22,1169
3,3,6,2,1.21,59.9,60.0,6.89,6.86,4.12,4770
1,4,1,5,0.37,58.9,61.0,4.66,4.68,2.75,811
3,1,5,4,0.7,64.4,60.0,5.51,5.58,3.57,2271
3,3,2,2,1.0,59.3,60.0,6.61,6.57,3.91,4939
10,3,4,2,0.41,61.8,59.0,4.81,4.77,2.96,984
12,4,1,6,0.4,63.4,57.0,4.64,4.66,2.95,1164
3,2,3,3,0.31,61.7,56.0,4.34,4.38,2.69,408
6,3,4,2,1.01,61.8,60.0,6.44,6.38,3.96,4943
11,2,2,7,0.31,61.2,56.0,4.4,4.43,2.7,716
3,0,6,3,2.4,65.4,56.0,8.35,8.29,5.44,15824
0,3,5,3,0.9,60.6,60.0,6.23,6.28,3.79,3001
1,2,4,1,0.62,61.9,55.0,5.5,5.52,3.41,2469
11,4,2,4,0.31,61.8,58.0,4.29,4.35,2.67,592
10,1,5,2,0.88,60.2,64.0,6.22,6.18,3.73,2581
9,3,0,3,0.7,61.9,58.0,5.71,5.67,3.52,2536
6,3,1,2,1.7,58.2,62.0,7.86,7.81,4.56,10860
11,3,3,6,0.32,62.6,58.0,4.41,4.38,2.75,1080
10,3,3,5,1.22,60.9,57.0,6.94,6.89,4.21,8067
12,2,2,2,0.71,61.3,56.0,5.73,5.79,3.53,2491
12,3,5,6,0.3,60.5,60.0,4.34,4.32,2.62,709
5,3,1,6,0.63,60.9,60.0,5.55,5.52,3.37,2789
5,3,5,2,1.28,60.0,60.0,7.08,6.99,4.22,6164
1,3,5,5,2.02,61.2,60.0,8.22,8.13,5.0,11059
4,4,1,3,0.7,59.6,63.0,5.76,5.71,3.42,2310
8,4,6,5,0.95,63.5,56.0,6.24,6.27,3.97,3314
9,2,5,3,2.02,62.3,55.0,8.1,8.06,5.03,10577
11,2,5,5,1.64,60.6,57.0,7.66,7.69,4.65,12199
0,2,1,4,0.33,61.5,56.0,4.45,4.5,2.75,692
1,3,6,1,0.7,60.5,59.0,5.73,5.67,3.45,2264
12,2,3,7,0.3,62.9,55.0,4.32,4.3,2.71,878
5,1,3,2,1.01,63.3,59.0,6.24,6.31,3.97,4781
9,2,4,6,0.3,61.5,55.0,4.31,4.35,2.66,650
9,4,4,5,1.5,63.2,58.0,7.26,7.21,4.57,7484
4,0,3,0,2.31,67.4,56.0,8.05,7.99,5.41,7257
6,2,1,5,0.57,61.8,56.0,5.29,5.33,3.28,1851
12,0,6,3,1.01,66.9,58.0,6.13,6.07,4.08,2683
1,2,1,5,0.9,62.7,56.0,6.14,6.18,3.86,4770
1,2,4,4,0.7,61.8,56.0,5.69,5.72,3.53,2691
0,2,4,5,1.2,61.2,59.0,6.84,6.89,4.2,7072
8,3,0,0,1.02,61.4,60.0,6.42,6.47,3.96,3769
1,3,5,5,0.7,60.8,59.0,5.68,5.71,3.46,2154
9,3,0,2,1.7,61.9,59.0,7.61,7.64,4.72,15100
6,1,3,5,1.21,63.7,59.0,6.59,6.67,4.22,6906
10,4,0,5,0.7,63.0,56.0,5.61,5.69,3.56,2960
11,3,0,3,1.01,61.5,56.0,6.46,6.39,3.95,4805
4,2,0,4,0.34,60.9,56.0,4.51,4.56,2.76,865
6,4,3,3,0.41,63.4,58.0,4.73,4.7,2.99,784
0,2,1,6,0.73,62.0,56.0,5.75,5.79,3.58,4830
5,2,2,7,0.32,61.9,57.0,4.39,4.36,2.71,1008
6,4,0,2,0.55,61.6,56.0,5.24,5.28,3.24,1580
10,2,1,5,0.7,62.8,57.0,5.71,5.62,3.56,2697
12,2,4,2,0.9,62.1,56.0,6.14,6.19,3.83,4492
12,4,2,6,0.7,63.3,62.0,5.67,5.57,3.56,3204
11,0,5,7,0.9,67.0,56.0,5.91,5.83,3.93,3074
0,3,3,7,0.3,61.2,59.0,4.31,4.35,2.65,684
9,4,3,3,0.54,59.5,60.0,5.27,5.31,3.15,1083
12,3,3,4,1.24,62.0,55.0,6.95,6.89,4.29,8449
10,4,1,3,0.93,60.5,57.0,6.32,6.37,3.84,4325
12,3,6,5,2.01,60.4,59.0,8.15,8.1,4.91,13744
10,3,5,4,1.03,60.1,59.0,6.53,6.46,3.9,4199
6,2,2,4,0.59,61.1,56.0,5.43,5.47,3.33,2140
12,1,0,3,1.51,62.1,60.0,7.25,7.3,4.52,9069
9,2,4,2,0.27,61.6,57.0,4.13,4.15,2.55,393
11,3,0,2,0.54,62.3,60.0,5.22,5.18,3.24,1715
9,3,3,4,0.32,62.1,58.0,4.37,4.39,2.72,645
5,0,1,2,1.08,53.8,63.0,6.99,6.81,3.71,4790
3,2,1,2,0.71,62.8,53.0,5.67,5.7,3.57,2612
9,2,5,2,1.06,62.8,56.0,6.52,6.47,4.08,4333
8,4,2,2,0.9,61.7,60.0,6.16,6.22,3.82,3950
10,3,1,5,0.3,61.9,59.0,4.29,4.33,2.67,658
9,3,1,2,0.91,62.1,58.0,6.18,6.15,3.83,4256
6,3,1,5,0.5,61.3,56.0,5.16,5.11,3.15,1629
9,4,2,3,1.2,63.2,58.0,6.78,6.74,4.27,4502
11,3,1,5,0.75,59.9,61.0,5.97,5.91,3.56,3108
3,2,3,5,0.9,62.0,57.0,6.22,6.19,3.85,4482
10,2,5,7,1.39,61.6,53.0,7.21,7.22,4.44,8271
2,3,3,2,0.71,58.5,58.0,5.87,5.82,3.42,2215
10,3,3,5,1.13,62.5,58.0,6.69,6.59,4.15,6743
8,2,4,3,2.3,61.6,56.0,8.48,8.52,5.24,18304
9,2,5,3,1.71,62.1,58.0,7.64,7.56,4.72,10096
0,4,3,6,0.31,62.5,57.0,4.3,4.4,2.72,816
7,1,0,5,0.36,63.4,54.0,4.51,4.57,2.88,739
7,3,6,3,1.61,62.2,59.0,7.52,7.47,4.66,7245
12,1,0,3,1.5,61.1,64.0,7.26,7.35,4.46,7722
8,2,1,5,0.37,62.7,56.0,4.55,4.6,2.87,811
5,3,0,7,0.55,61.2,57.0,5.3,5.26,3.23,2366
8,2,2,6,0.7,62.2,55.0,5.69,5.66,3.53,3348
10,3,2,7,1.12,62.4,59.0,6.66,6.58,4.13,10211
5,1,5,3,2.14,63.8,57.0,8.17,8.14,5.2,14452
0,3,3,5,0.31,60.9,58.0,4.38,4.35,2.66,698
3,2,4,3,1.19,62.0,57.0,6.77,6.81,4.21,4914
5,4,0,2,0.4,60.0,56.0,4.82,4.85,2.9,708
4,2,2,1,0.31,62.1,55.0,4.35,4.34,2.7,1046
9,1,0,3,0.41,63.1,54.0,4.72,4.75,2.99,638
2,4,6,2,0.95,63.4,55.0,6.25,6.21,3.95,3154
1,2,1,5,0.36,61.7,57.0,4.59,4.55,2.82,878
1,3,3,3,1.08,59.3,61.0,6.66,6.61,3.94,3701
10,2,2,5,0.61,62.4,55.0,5.45,5.42,3.39,2108
1,1,3,5,1.04,61.4,65.0,6.53,6.47,3.99,5535
5,2,2,5,0.34,61.4,55.0,4.54,4.52,2.78,856
11,2,2,1,0.3,61.8,56.0,4.29,4.32,2.66,886
12,2,4,3,0.7,61.6,56.0,5.77,5.72,3.53,2326
3,0,2,2,0.75,64.5,60.0,5.65,5.54,3.61,2363
2,2,3,2,0.52,62.2,54.0,5.18,5.2,3.23,1352
12,2,1,4,0.52,61.4,57.0,5.21,5.18,3.19,2512
6,3,6,3,1.27,60.4,58.0,7.04,7.0,4.24,4660
6,1,2,4,0.7,63.7,57.0,5.55,5.62,3.56,2441
12,2,1,7,0.41,61.4,53.9,4.79,4.81,2.95,1186
10,2,3,1,0.25,61.7,56.0,4.04,4.1,2.51,624
10,2,3,4,0.54,62.0,56.0,5.21,5.24,3.24,1754
12,4,2,1,1.0,60.1,57.0,6.45,6.52,3.9,10346
5,3,4,2,2.01,61.1,60.0,8.15,8.11,4.97,17849
8,1,1,5,0.32,64.1,54.0,4.32,4.36,2.78,658
11,2,0,3,0.33,61.1,57.0,4.5,4.47,2.74,631
0,3,6,1,1.53,61.1,58.0,7.41,7.45,4.54,9424
6,3,0,3,1.09,61.2,60.0,6.6,6.64,4.05,5164
3,2,2,4,0.56,62.7,56.0,5.25,5.3,3.31,1787
6,2,2,2,1.62,62.7,56.0,7.44,7.5,4.68,12712
6,2,0,4,0.3,61.0,57.0,4.32,4.31,2.63,835
8,2,4,2,0.49,59.9,56.0,5.15,5.18,3.1,1102
2,4,1,5,0.46,62.2,58.0,4.95,4.99,3.09,1243
8,4,1,2,1.0,63.3,57.0,6.3,6.36,4.01,5051
8,3,4,2,0.4,62.1,62.0,4.73,4.7,2.93,855
6,3,2,2,1.01,62.5,58.0,6.42,6.39,4.0,4989
5,4,0,5,1.52,62.4,58.0,7.23,7.28,4.53,13799
0,3,4,5,2.01,61.1,61.0,8.14,8.09,4.96,15908
1,2,2,7,0.58,61.8,56.0,5.36,5.39,3.32,2395
10,2,0,4,0.55,61.7,55.0,5.25,5.26,3.24,1890
4,3,5,2,1.19,62.1,59.0,6.84,6.78,4.23,5664
3,2,0,3,0.32,59.8,57.0,4.4,4.46,2.65,477
8,2,4,5,1.22,61.3,56.0,6.85,6.88,4.21,8596
7,4,5,3,2.22,62.9,59.0,8.2,8.24,5.17,15047
1,1,6,5,1.51,64.0,58.0,7.24,7.27,4.64,6936
5,2,1,5,0.79,59.3,57.0,6.02,6.06,3.58,3377
3,2,2,6,0.32,61.7,55.0,4.38,4.43,2.72,867
11,2,5,2,0.81,62.2,57.0,5.95,5.98,3.71,2323
8,2,3,3,0.52,61.1,56.0,5.19,5.22,3.18,1100
12,2,4,3,0.32,61.9,54.0,4.42,4.46,2.75,420
4,0,2,5,1.01,65.1,59.0,6.17,6.21,4.03,5784
10,4,0,2,0.54,62.0,55.0,5.21,5.24,3.24,1662
10,4,3,2,0.71,57.5,61.0,5.91,5.96,3.41,2644
10,2,5,4,0.27,62.2,55.0,4.15,4.18,2.59,432
9,3,4,2,1.15,60.2,60.0,6.87,6.78,4.11,4772
9,2,3,4,1.22,61.3,56.0,6.93,6.88,4.23,8313
3,4,3,5,0.33,62.0,58.0,4.42,4.45,2.75,579
6,4,4,4,0.77,61.3,60.0,5.88,5.9,3.61,2765
1,4,3,3,1.14,59.5,59.0,6.79,6.85,4.06,4935
0,3,4,5,1.07,62.4,57.0,6.58,6.52,4.09,5573
0,2,5,4,0.34,62.0,54.0,4.51,4.49,2.79,643
6,3,3,5,0.33,59.3,61.0,4.51,4.49,2.67,743
3,3,4,2,0.92,59.0,59.0,6.36,6.31,3.74,3709
10,3,5,3,1.25,60.5,58.0,7.0,6.96,4.22,5166
6,3,6,3,2.14,61.5,59.0,8.25,8.3,5.11,13205
11,2,1,5,0.37,62.3,56.0,4.59,4.56,2.85,1041
1,3,5,7,0.33,61.4,58.0,4.48,4.45,2.74,743
10,2,0,7,0.32,60.6,56.0,4.47,4.5,2.72,1066
